CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,09,DET,HS6,030232,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,10,DET,HS6,030232,2019
2488,ST VINCENT AND THE GRENADINES,8211,8211,801,0,0,0,0,11,DET,HS6,030232,2019
2488,ST VINCENT AND THE GRENADINES,13342,13342,1497,0,0,0,0,12,DET,HS6,030232,2019
2488,ST VINCENT AND THE GRENADINES,4186,4186,376,0,0,0,0,03,DET,HS6,030289,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,04,DET,HS6,030289,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,05,DET,HS6,030289,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,06,DET,HS6,030289,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,07,DET,HS6,030289,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,08,DET,HS6,030289,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,09,DET,HS6,030289,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,10,DET,HS6,030289,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,11,DET,HS6,030289,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,12,DET,HS6,030289,2019
2488,ST VINCENT AND THE GRENADINES,18032,2800,205,15232,687,15232,687,01,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,15120,0,0,15120,490,15120,490,02,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,03,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,04,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,05,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,5691,5691,392,0,0,0,0,06,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,07,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,08,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,14000,14000,1031,0,0,0,0,09,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,15840,0,0,15840,435,15840,435,10,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,52655,12040,909,40615,2291,40615,2291,11,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,22228,19348,1450,2880,102,2880,102,12,DET,HS6,030611,2019
2488,ST VINCENT AND THE GRENADINES,14430,14430,1190,0,0,0,0,10,DET,HS6,030612,2019
2488,ST VINCENT AND THE GRENADINES,5382,5382,549,0,0,0,0,11,DET,HS6,030612,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,12,DET,HS6,030612,2019
2488,ST VINCENT AND THE GRENADINES,64561,64561,4977,0,0,0,0,01,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,34391,34391,2863,0,0,0,0,02,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,9800,9800,674,0,0,0,0,03,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,04,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,05,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,06,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,07,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,0,0,0,0,0,0,0,08,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,33572,33572,2577,0,0,0,0,09,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,60200,60200,4816,0,0,0,0,10,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,57666,57666,4953,0,0,0,0,11,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,24500,24500,1912,0,0,0,0,12,DET,HS6,030631,2019
2488,ST VINCENT AND THE GRENADINES,13720,13720,1073,0,0,0,0,12,DET,HS6,030632,2019
2488,ST VINCENT AND THE GRENADINES,175570,132650,10076,42920,3472,42920,3472,01,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,269410,156800,11539,112610,8444,112610,8444,02,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,237955,132350,9427,105605,12365,105605,12365,03,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,184508,122500,8362,62008,4600,62008,4600,04,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,209835,110250,7964,99585,7534,99585,7534,05,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,250212,126350,9246,123862,15481,123862,15481,06,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,397323,138600,9691,258723,17881,258723,17881,07,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,158900,158900,11573,0,0,0,0,08,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,152158,40250,2958,111908,7903,111908,7903,09,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,282356,99400,7351,182956,12138,182956,12138,10,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,332123,93000,6908,239123,22643,239123,22643,11,DET,HS6,030792,2019
2488,ST VINCENT AND THE GRENADINES,98525,50050,3599,48475,5566,48475,5566,12,DET,HS6,030792,2019
2489,GRENADA,135001,135001,16101,0,0,0,0,01,DET,HS6,030232,2019
2489,GRENADA,509275,509275,66373,0,0,0,0,02,DET,HS6,030232,2019
2489,GRENADA,1267161,1267161,169560,0,0,0,0,03,DET,HS6,030232,2019
2489,GRENADA,1310795,1310795,153369,0,0,0,0,04,DET,HS6,030232,2019
2489,GRENADA,1710131,1710131,202432,0,0,0,0,05,DET,HS6,030232,2019
2489,GRENADA,741712,741712,121292,0,0,0,0,06,DET,HS6,030232,2019
2489,GRENADA,580132,580132,102588,0,0,0,0,07,DET,HS6,030232,2019
2489,GRENADA,281904,281904,37207,0,0,0,0,08,DET,HS6,030232,2019
2489,GRENADA,212927,212927,29485,0,0,0,0,09,DET,HS6,030232,2019
2489,GRENADA,335720,335720,57876,0,0,0,0,10,DET,HS6,030232,2019
2489,GRENADA,528060,528060,79215,0,0,0,0,11,DET,HS6,030232,2019
2489,GRENADA,299755,299755,45743,0,0,0,0,12,DET,HS6,030232,2019
2489,GRENADA,4174,4174,438,0,0,0,0,08,DET,HS6,030234,2019
2489,GRENADA,0,0,0,0,0,0,0,09,DET,HS6,030234,2019
2489,GRENADA,0,0,0,0,0,0,0,10,DET,HS6,030234,2019
2489,GRENADA,5307,5307,591,0,0,0,0,11,DET,HS6,030234,2019
2489,GRENADA,0,0,0,0,0,0,0,12,DET,HS6,030234,2019
2489,GRENADA,2704,2704,386,0,0,0,0,02,DET,HS6,030289,2019
2489,GRENADA,0,0,0,0,0,0,0,03,DET,HS6,030289,2019
2489,GRENADA,3008,3008,341,0,0,0,0,04,DET,HS6,030289,2019
2489,GRENADA,0,0,0,0,0,0,0,05,DET,HS6,030289,2019
2489,GRENADA,0,0,0,0,0,0,0,06,DET,HS6,030289,2019
2489,GRENADA,0,0,0,0,0,0,0,07,DET,HS6,030289,2019
2489,GRENADA,0,0,0,0,0,0,0,08,DET,HS6,030289,2019
2489,GRENADA,4444,4444,525,0,0,0,0,09,DET,HS6,030289,2019
2489,GRENADA,5420,5420,682,0,0,0,0,10,DET,HS6,030289,2019
2489,GRENADA,0,0,0,0,0,0,0,11,DET,HS6,030289,2019
2489,GRENADA,0,0,0,0,0,0,0,12,DET,HS6,030289,2019
2489,GRENADA,3052,3052,205,0,0,0,0,02,DET,HS6,030612,2019
2489,GRENADA,0,0,0,0,0,0,0,03,DET,HS6,030612,2019
2489,GRENADA,0,0,0,0,0,0,0,04,DET,HS6,030612,2019
2489,GRENADA,0,0,0,0,0,0,0,05,DET,HS6,030612,2019
2489,GRENADA,0,0,0,0,0,0,0,06,DET,HS6,030612,2019
2489,GRENADA,0,0,0,0,0,0,0,07,DET,HS6,030612,2019
2489,GRENADA,0,0,0,0,0,0,0,08,DET,HS6,030612,2019
2489,GRENADA,0,0,0,0,0,0,0,09,DET,HS6,030612,2019
2489,GRENADA,0,0,0,0,0,0,0,10,DET,HS6,030612,2019
2489,GRENADA,0,0,0,0,0,0,0,11,DET,HS6,030612,2019
2489,GRENADA,0,0,0,0,0,0,0,12,DET,HS6,030612,2019
2489,GRENADA,3250,3250,142,0,0,0,0,02,DET,HS6,030632,2019
2489,GRENADA,0,0,0,0,0,0,0,03,DET,HS6,030632,2019
2489,GRENADA,0,0,0,0,0,0,0,04,DET,HS6,030632,2019
2489,GRENADA,0,0,0,0,0,0,0,05,DET,HS6,030632,2019
2489,GRENADA,0,0,0,0,0,0,0,06,DET,HS6,030632,2019
2489,GRENADA,0,0,0,0,0,0,0,07,DET,HS6,030632,2019
2489,GRENADA,0,0,0,0,0,0,0,08,DET,HS6,030632,2019
2489,GRENADA,0,0,0,0,0,0,0,09,DET,HS6,030632,2019
2489,GRENADA,0,0,0,0,0,0,0,10,DET,HS6,030632,2019
2489,GRENADA,0,0,0,0,0,0,0,11,DET,HS6,030632,2019
2489,GRENADA,0,0,0,0,0,0,0,12,DET,HS6,030632,2019
2720,BARBADOS,157170,157170,22040,0,0,0,0,01,DET,HS6,030232,2019
2720,BARBADOS,66363,66363,7613,0,0,0,0,02,DET,HS6,030232,2019
2720,BARBADOS,123825,123825,14237,0,0,0,0,03,DET,HS6,030232,2019
2720,BARBADOS,162592,162592,19937,0,0,0,0,04,DET,HS6,030232,2019
2720,BARBADOS,173958,173958,17618,0,0,0,0,05,DET,HS6,030232,2019
2720,BARBADOS,139337,139337,32861,0,0,0,0,06,DET,HS6,030232,2019
2720,BARBADOS,74507,74507,14087,0,0,0,0,07,DET,HS6,030232,2019
2720,BARBADOS,79681,79681,10852,0,0,0,0,08,DET,HS6,030232,2019
2720,BARBADOS,90235,90235,12246,0,0,0,0,09,DET,HS6,030232,2019
2720,BARBADOS,123781,123781,13278,0,0,0,0,10,DET,HS6,030232,2019
2720,BARBADOS,88798,88798,10268,0,0,0,0,11,DET,HS6,030232,2019
2720,BARBADOS,69772,69772,7846,0,0,0,0,12,DET,HS6,030232,2019
2720,BARBADOS,3245,3245,548,0,0,0,0,01,DET,HS6,030234,2019
2720,BARBADOS,9644,9644,1041,0,0,0,0,02,DET,HS6,030234,2019
2720,BARBADOS,23225,23225,2581,0,0,0,0,03,DET,HS6,030234,2019
2720,BARBADOS,0,0,0,0,0,0,0,04,DET,HS6,030234,2019
2720,BARBADOS,2687,2687,130,0,0,0,0,05,DET,HS6,030234,2019
2720,BARBADOS,5278,5278,1162,0,0,0,0,06,DET,HS6,030234,2019
2720,BARBADOS,2427,2427,629,0,0,0,0,07,DET,HS6,030234,2019
2720,BARBADOS,0,0,0,0,0,0,0,08,DET,HS6,030234,2019
2720,BARBADOS,0,0,0,0,0,0,0,09,DET,HS6,030234,2019
2720,BARBADOS,2565,2565,275,0,0,0,0,10,DET,HS6,030234,2019
2720,BARBADOS,0,0,0,0,0,0,0,11,DET,HS6,030234,2019
2720,BARBADOS,0,0,0,0,0,0,0,12,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,352046,352046,37722,0,0,0,0,01,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,570286,570286,62985,0,0,0,0,02,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,747701,747701,74529,0,0,0,0,03,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,1210564,1210564,125573,0,0,0,0,04,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,527812,527812,61936,0,0,0,0,05,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,752982,752982,88537,0,0,0,0,06,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,1103035,1103035,123023,0,0,0,0,07,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,1057088,1057088,115405,0,0,0,0,08,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,1246409,1246409,137019,0,0,0,0,09,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,803111,803111,84876,0,0,0,0,10,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,695191,695191,75811,0,0,0,0,11,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,797597,797597,87310,0,0,0,0,12,DET,HS6,030232,2019
2740,TRINIDAD AND TOBAGO,4636,4636,555,0,0,0,0,01,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,4053,4053,506,0,0,0,0,02,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,2365,2365,244,0,0,0,0,03,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,33565,33565,3493,0,0,0,0,04,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,2398,2398,250,0,0,0,0,05,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,06,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,2139,2139,16,0,0,0,0,07,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,2145,2145,229,0,0,0,0,08,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,5726,5726,614,0,0,0,0,09,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,10,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,11,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,30569,30569,3111,0,0,0,0,12,DET,HS6,030234,2019
2740,TRINIDAD AND TOBAGO,21015,21015,2386,0,0,0,0,01,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,9383,9383,980,0,0,0,0,02,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,03,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,04,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,05,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,06,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,07,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,08,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,09,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,10,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,11,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,4631,4631,481,0,0,0,0,12,DET,HS6,030247,2019
2740,TRINIDAD AND TOBAGO,4959,4959,1114,0,0,0,0,01,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,4257,4257,976,0,0,0,0,02,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,2158,2158,485,0,0,0,0,03,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,04,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,05,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,06,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,07,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,08,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,09,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,10,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,11,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,12,DET,HS6,030281,2019
2740,TRINIDAD AND TOBAGO,3000,3000,318,0,0,0,0,01,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,02,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,03,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,04,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,05,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,06,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,07,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,08,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,09,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,10,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,11,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,12,DET,HS6,030284,2019
2740,TRINIDAD AND TOBAGO,204754,204754,36208,0,0,0,0,01,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,232215,232215,74466,0,0,0,0,02,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,602592,602592,128968,0,0,0,0,03,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,1125984,1125984,194081,0,0,0,0,04,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,1135456,1135456,181803,0,0,0,0,05,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,438944,438944,133476,0,0,0,0,06,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,419957,419957,100100,0,0,0,0,07,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,405382,405382,98496,0,0,0,0,08,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,290796,290796,56619,0,0,0,0,09,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,282631,282631,53518,0,0,0,0,10,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,185876,185876,40373,0,0,0,0,11,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,228918,228918,41600,0,0,0,0,12,DET,HS6,030289,2019
2740,TRINIDAD AND TOBAGO,196800,0,0,196800,88590,196800,88590,01,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,50400,0,0,50400,46000,50400,46000,02,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,107080,0,0,107080,42324,107080,42324,03,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,101741,0,0,101741,48800,101741,48800,04,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,52464,0,0,52464,22976,52464,22976,05,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,06,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,57040,0,0,57040,23586,57040,23586,07,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,65880,9000,940,56880,19992,56880,19992,08,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,55600,0,0,55600,22226,55600,22226,09,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,85300,0,0,85300,38153,85300,38153,10,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,50520,3000,314,47520,19956,47520,19956,11,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,55520,0,0,55520,47600,55520,47600,12,DET,HS6,030389,2019
2740,TRINIDAD AND TOBAGO,94556,0,0,94556,10206,94556,10206,03,DET,HS6,030488,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,04,DET,HS6,030488,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,05,DET,HS6,030488,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,06,DET,HS6,030488,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,07,DET,HS6,030488,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,08,DET,HS6,030488,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,09,DET,HS6,030488,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,10,DET,HS6,030488,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,11,DET,HS6,030488,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,12,DET,HS6,030488,2019
2740,TRINIDAD AND TOBAGO,22317,22317,2361,0,0,0,0,01,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,3114,3114,329,0,0,0,0,02,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,03,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,04,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,05,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,06,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,07,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,0,0,0,0,0,0,0,08,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,33216,33216,3504,0,0,0,0,09,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,56052,56052,5988,0,0,0,0,10,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,66432,66432,6921,0,0,0,0,11,DET,HS6,030632,2019
2740,TRINIDAD AND TOBAGO,22836,22836,2438,0,0,0,0,12,DET,HS6,030632,2019
3010,COLOMBIA,93234,93234,12535,0,0,0,0,01,DET,HS6,030111,2019
3010,COLOMBIA,75844,75844,9930,0,0,0,0,02,DET,HS6,030111,2019
3010,COLOMBIA,78968,78968,10102,0,0,0,0,03,DET,HS6,030111,2019
3010,COLOMBIA,46451,46451,6172,0,0,0,0,04,DET,HS6,030111,2019
3010,COLOMBIA,38117,38117,5248,0,0,0,0,05,DET,HS6,030111,2019
3010,COLOMBIA,26778,26778,3481,0,0,0,0,06,DET,HS6,030111,2019
3010,COLOMBIA,39011,39011,4826,0,0,0,0,07,DET,HS6,030111,2019
3010,COLOMBIA,52273,52273,5871,0,0,0,0,08,DET,HS6,030111,2019
3010,COLOMBIA,39694,39694,5454,0,0,0,0,09,DET,HS6,030111,2019
3010,COLOMBIA,55725,52450,7737,0,0,0,0,10,DET,HS6,030111,2019
3010,COLOMBIA,36853,36853,4817,0,0,0,0,11,DET,HS6,030111,2019
3010,COLOMBIA,52245,52245,7662,0,0,0,0,12,DET,HS6,030111,2019
3010,COLOMBIA,8147,8147,1004,0,0,0,0,01,DET,HS6,030119,2019
3010,COLOMBIA,5503,5503,505,0,0,0,0,02,DET,HS6,030119,2019
3010,COLOMBIA,5206,5206,400,0,0,0,0,03,DET,HS6,030119,2019
3010,COLOMBIA,10366,10366,1187,0,0,0,0,04,DET,HS6,030119,2019
3010,COLOMBIA,11380,11380,907,0,0,0,0,05,DET,HS6,030119,2019
3010,COLOMBIA,12628,12628,727,0,0,0,0,06,DET,HS6,030119,2019
3010,COLOMBIA,8627,8627,906,0,0,0,0,07,DET,HS6,030119,2019
3010,COLOMBIA,2093,2093,319,0,0,0,0,08,DET,HS6,030119,2019
3010,COLOMBIA,7310,7310,828,0,0,0,0,09,DET,HS6,030119,2019
3010,COLOMBIA,11340,11340,890,0,0,0,0,10,DET,HS6,030119,2019
3010,COLOMBIA,6430,6430,716,0,0,0,0,11,DET,HS6,030119,2019
3010,COLOMBIA,3498,3498,464,0,0,0,0,12,DET,HS6,030119,2019
3010,COLOMBIA,407231,407231,55354,0,0,0,0,01,DET,HS6,030211,2019
3010,COLOMBIA,452717,391415,52991,61302,9706,61302,9706,02,DET,HS6,030211,2019
3010,COLOMBIA,455875,455875,63583,0,0,0,0,03,DET,HS6,030211,2019
3010,COLOMBIA,377653,377653,52029,0,0,0,0,04,DET,HS6,030211,2019
3010,COLOMBIA,392967,392967,56086,0,0,0,0,05,DET,HS6,030211,2019
3010,COLOMBIA,407402,407402,58327,0,0,0,0,06,DET,HS6,030211,2019
3010,COLOMBIA,373379,373379,56591,0,0,0,0,07,DET,HS6,030211,2019
3010,COLOMBIA,440437,440437,63861,0,0,0,0,08,DET,HS6,030211,2019
3010,COLOMBIA,340483,340483,50934,0,0,0,0,09,DET,HS6,030211,2019
3010,COLOMBIA,434622,434622,64607,0,0,0,0,10,DET,HS6,030211,2019
3010,COLOMBIA,419241,419241,60916,0,0,0,0,11,DET,HS6,030211,2019
3010,COLOMBIA,393577,393577,56559,0,0,0,0,12,DET,HS6,030211,2019
3010,COLOMBIA,2730,2730,708,0,0,0,0,04,DET,HS6,030246,2019
3010,COLOMBIA,0,0,0,0,0,0,0,05,DET,HS6,030246,2019
3010,COLOMBIA,0,0,0,0,0,0,0,06,DET,HS6,030246,2019
3010,COLOMBIA,0,0,0,0,0,0,0,07,DET,HS6,030246,2019
3010,COLOMBIA,2200,2200,702,0,0,0,0,08,DET,HS6,030246,2019
3010,COLOMBIA,0,0,0,0,0,0,0,09,DET,HS6,030246,2019
3010,COLOMBIA,0,0,0,0,0,0,0,10,DET,HS6,030246,2019
3010,COLOMBIA,0,0,0,0,0,0,0,11,DET,HS6,030246,2019
3010,COLOMBIA,2694,2694,726,0,0,0,0,12,DET,HS6,030246,2019
3010,COLOMBIA,37305,37305,6975,0,0,0,0,01,DET,HS6,030271,2019
3010,COLOMBIA,32292,32292,5931,0,0,0,0,02,DET,HS6,030271,2019
3010,COLOMBIA,60377,60377,11219,0,0,0,0,03,DET,HS6,030271,2019
3010,COLOMBIA,67724,67724,13077,0,0,0,0,04,DET,HS6,030271,2019
3010,COLOMBIA,102128,102128,22075,0,0,0,0,05,DET,HS6,030271,2019
3010,COLOMBIA,150870,150870,36046,0,0,0,0,06,DET,HS6,030271,2019
3010,COLOMBIA,146754,146754,34618,0,0,0,0,07,DET,HS6,030271,2019
3010,COLOMBIA,234751,234751,59238,0,0,0,0,08,DET,HS6,030271,2019
3010,COLOMBIA,383942,383942,92233,0,0,0,0,09,DET,HS6,030271,2019
3010,COLOMBIA,511288,511288,128550,0,0,0,0,10,DET,HS6,030271,2019
3010,COLOMBIA,691546,691546,172566,0,0,0,0,11,DET,HS6,030271,2019
3010,COLOMBIA,714203,714203,173234,0,0,0,0,12,DET,HS6,030271,2019
3010,COLOMBIA,18507,18507,1134,0,0,0,0,06,DET,HS6,030289,2019
3010,COLOMBIA,0,0,0,0,0,0,0,07,DET,HS6,030289,2019
3010,COLOMBIA,0,0,0,0,0,0,0,08,DET,HS6,030289,2019
3010,COLOMBIA,0,0,0,0,0,0,0,09,DET,HS6,030289,2019
3010,COLOMBIA,6053,6053,897,0,0,0,0,10,DET,HS6,030289,2019
3010,COLOMBIA,2457,2457,159,0,0,0,0,11,DET,HS6,030289,2019
3010,COLOMBIA,0,0,0,0,0,0,0,12,DET,HS6,030289,2019
3010,COLOMBIA,73123,0,0,73123,11175,73123,11175,01,DET,HS6,030314,2019
3010,COLOMBIA,0,0,0,0,0,0,0,02,DET,HS6,030314,2019
